run_id,captured_at,mode,scene_index,scene_type,query,query_scenario_id,query_category,expected_result,intervention_mode,protection_enabled,typed_text,query_or_url,query_display,input_surface,target_url,attempt,attempt_status,google_light_ok,google_light_masked_span_count,google_light_preconceal_count,trigger_ok,google_light_duration_ms,trigger_duration_ms,attempt_wall_duration_ms,video_start_seconds,video_end_seconds,backend_endpoint,backend_status,decision_source,duration_ms,candidate_collect_ms,parser_ms,pre_backend_ms,backend_round_trip_ms,backend_reported_ms,decision_build_ms,mask_apply_ms,post_backend_to_mask_ms,total_to_mask_ms,first_mask_latency_ms,visible_first_mask_ms,first_paint_mask_ms,foreground_unit_build_ms,foreground_backend_latency_ms,backend_internal_pipeline_avg_ms,backend_internal_model_avg_ms,requested_analysis_count,total_candidate_count,foreground_candidate_count,returned_span_count,masked_span_count,local_preflight_masked_span_count,preconceal_count,effective_masked_span_count,render_box_count,inline_mask_count,duplicate_rendered_original_count,ai_overview_candidate_count,search_input_value,hover_probe_ok,hover_tooltip,hover_mask_text
chrome-google-demo-20260606T202920,2026-06-06T20:31:11,chrome-google-demo,2,google-search,ㅈ ㄴ 짜증,,,,,,ㅈ ㄴ 짜증,,,Google search textarea[role=combobox] / textarea[name=q],https://www.google.com/search?q=%E3%85%88+%E3%84%B4+%EC%A7%9C%EC%A6%9D&hl=ko&num=10&pws=0&safe=off,3,ok,true,0,0,true,89.614,102.072,1782.032,35.367,43.567,http://127.0.0.1:8000,ready,backend-foreground,100,,0,,,0,,,,100,0,,0,0,0,,,0,10,,,0,,,2,2,2,0,2,ㅈ ㄴ 짜증,true,청마루 보호: 모욕 99%,**
chrome-google-demo-20260606T202920,2026-06-06T20:31:54,chrome-google-demo,3,google-search,ㅁㅊㄴ 판례,,,,,,ㅁㅊㄴ 판례,,,Google search textarea[role=combobox] / textarea[name=q],https://www.google.com/search?q=%E3%85%81%E3%85%8A%E3%84%B4+%ED%8C%90%EB%A1%80&hl=ko&num=10&pws=0&safe=off,1,ok,true,0,0,true,24.396,140.27,1875.507,54.067,62.267,http://127.0.0.1:8000,ready,backend-foreground,121,33,1,48,73,73,0,0,0,121,0,,0,1,73,70.146,69.098,1,10,8,2,0,0,0,1,1,1,0,0,ㅁㅊㄴ 판례,true,청마루 보호: 모욕 99%,***********
chrome-google-demo-20260606T202920,2026-06-06T20:31:54,chrome-google-demo,3,google-search,ㅁㅊㄴ 판례,,,,,,ㅁㅊㄴ 판례,,,Google search textarea[role=combobox] / textarea[name=q],https://www.google.com/search?q=%E3%85%81%E3%85%8A%E3%84%B4+%ED%8C%90%EB%A1%80&hl=ko&num=10&pws=0&safe=off,2,ok,true,0,0,true,28.136,22.628,1762.168,54.067,62.267,http://127.0.0.1:8000,ready,backend-foreground,21,,0,,,0,,,,21,0,,0,0,0,,,0,10,,,0,,,1,1,1,0,0,ㅁㅊㄴ 판례,true,청마루 보호: 모욕 99%,***********
chrome-google-demo-20260606T202920,2026-06-06T20:31:54,chrome-google-demo,3,google-search,ㅁㅊㄴ 판례,,,,,,ㅁㅊㄴ 판례,,,Google search textarea[role=combobox] / textarea[name=q],https://www.google.com/search?q=%E3%85%81%E3%85%8A%E3%84%B4+%ED%8C%90%EB%A1%80&hl=ko&num=10&pws=0&safe=off,3,ok,true,0,0,true,25.747,31.981,1770.25,54.067,62.267,http://127.0.0.1:8000,ready,backend-foreground,30,,0,,,0,,,,30,0,,0,0,0,,,0,10,,,0,,,1,1,1,0,0,ㅁㅊㄴ 판례,true,청마루 보호: 모욕 99%,***********
chrome-google-demo-20260606T202920,2026-06-06T20:32:34,chrome-google-demo,4,google-search,차별금지법 기사,,,,,,차별금지법 기사,,,Google search textarea[role=combobox] / textarea[name=q],https://www.google.com/search?q=%EC%B0%A8%EB%B3%84%EA%B8%88%EC%A7%80%EB%B2%95+%EA%B8%B0%EC%82%AC&hl=ko&num=10&pws=0&safe=off,1,ok,true,0,0,true,30.832,401.711,2142.063,72.833,81.033,http://127.0.0.1:8000,ready,backend-foreground,381,26,2,40,341,341,0,0,0,381,0,,0,2,341,168.654,165.52,2,10,9,0,0,0,0,0,0,0,0,0,차별금지법 기사,false,,
chrome-google-demo-20260606T202920,2026-06-06T20:32:34,chrome-google-demo,4,google-search,차별금지법 기사,,,,,,차별금지법 기사,,,Google search textarea[role=combobox] / textarea[name=q],https://www.google.com/search?q=%EC%B0%A8%EB%B3%84%EA%B8%88%EC%A7%80%EB%B2%95+%EA%B8%B0%EC%82%AC&hl=ko&num=10&pws=0&safe=off,2,ok,true,0,0,true,24.299,20.508,1754.588,72.833,81.033,http://127.0.0.1:8000,ready,backend-foreground,19,,0,,,0,,,,19,0,,0,0,0,,,0,10,,,0,,,0,0,0,0,0,차별금지법 기사,false,,
chrome-google-demo-20260606T202920,2026-06-06T20:32:34,chrome-google-demo,4,google-search,차별금지법 기사,,,,,,차별금지법 기사,,,Google search textarea[role=combobox] / textarea[name=q],https://www.google.com/search?q=%EC%B0%A8%EB%B3%84%EA%B8%88%EC%A7%80%EB%B2%95+%EA%B8%B0%EC%82%AC&hl=ko&num=10&pws=0&safe=off,3,ok,true,0,0,true,22.675,35.852,1769.533,72.833,81.033,http://127.0.0.1:8000,ready,backend-foreground,33,,0,,,0,,,,33,0,,0,0,0,,,0,10,,,0,,,0,0,0,0,0,차별금지법 기사,false,,
chrome-google-demo-20260606T202920,2026-06-06T20:33:20,chrome-google-demo,5,google-search,adult-webtoon-plus.kr dcinside.com,,,,,,adult-webtoon-plus.kr dcinside.com,,,Google search textarea[role=combobox] / textarea[name=q],https://www.google.com/search?q=adult-webtoon-plus.kr+dcinside.com&hl=ko&num=10&pws=0&safe=off,1,ok,true,0,0,true,26.096,228.401,1965.995,89.967,98.167,http://127.0.0.1:8000,ready,backend-foreground,197,25,1,34,163,163,0,0,0,197,0,,0,1,163,159.423,158.946,1,10,4,0,0,0,0,1,1,1,0,0,adult-webtoon-plus.kr dcinside.com,true,청마루 보호: 모욕 99%,****
chrome-google-demo-20260606T202920,2026-06-06T20:33:20,chrome-google-demo,5,google-search,adult-webtoon-plus.kr dcinside.com,,,,,,adult-webtoon-plus.kr dcinside.com,,,Google search textarea[role=combobox] / textarea[name=q],https://www.google.com/search?q=adult-webtoon-plus.kr+dcinside.com&hl=ko&num=10&pws=0&safe=off,2,ok,true,0,0,true,24.84,27.785,1761.386,89.967,98.167,http://127.0.0.1:8000,ready,backend-foreground,26,,0,,,0,,,,26,0,,0,0,0,,,0,10,,,0,,,1,1,1,0,0,adult-webtoon-plus.kr dcinside.com,true,청마루 보호: 모욕 99%,****
chrome-google-demo-20260606T202920,2026-06-06T20:33:20,chrome-google-demo,5,google-search,adult-webtoon-plus.kr dcinside.com,,,,,,adult-webtoon-plus.kr dcinside.com,,,Google search textarea[role=combobox] / textarea[name=q],https://www.google.com/search?q=adult-webtoon-plus.kr+dcinside.com&hl=ko&num=10&pws=0&safe=off,3,ok,true,0,0,true,42.132,38.572,1789.184,89.967,98.167,http://127.0.0.1:8000,ready,backend-foreground,36,,0,,,0,,,,36,0,,0,0,0,,,0,10,,,0,,,1,1,1,0,0,adult-webtoon-plus.kr dcinside.com,true,청마루 보호: 모욕 99%,****
