run_id,row_sample_id,measured_at,scenario,batch_size,total_candidate_count,foreground_candidate_count,analysis_unit_count,requested_text_count,backend_request_count,row_total_to_mask_ms,backend_roundtrip_ms,backend_internal_avg_ms,backend_model_avg_ms,candidate_collect_ms,parser_ms,pre_backend_ms,local_preflight_ms,decision_build_ms,mask_apply_ms,post_backend_to_mask_ms,first_mask_ms,amortized_total_ms_per_requested_text,latency_bucket,dominant_stage,dominant_stage_ms,worst_rank,is_absolute_worst,is_extreme_outlier,is_outlier_excluded_worst,is_recurring_slow_bucket,is_fast_or_cache_path,user_visible_latency_basis,throughput_note,raw_notes
chrome-10k-fixture-20260607T2314,4078,2026-06-08T00:21:18+09:00,bypass,8,18,8,8,8,2,70,68,7.923,7.681,1,,1,,,,,2,8.75,normal<=100ms,backend_roundtrip_ms,68.0,4484,no,no,no,no,no,total_to_mask_ms,8 requested texts in row; amortized=8.75ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4079,2026-06-08T00:21:18+09:00,bypass,16,20,8,8,8,2,53,51,5.782,5.504,1,,2,,,,,2,6.62,normal<=100ms,backend_roundtrip_ms,51.0,7676,no,no,no,no,no,total_to_mask_ms,8 requested texts in row; amortized=6.62ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4080,2026-06-08T00:21:18+09:00,mixed,4,10,8,8,5,2,63,61,12.403,12.198,1,,2,,,,,,12.6,normal<=100ms,backend_roundtrip_ms,61.0,5871,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=12.60ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4081,2026-06-08T00:21:19+09:00,mixed,8,18,8,8,5,2,69,67,12.969,12.49,1,,2,,,,,,13.8,normal<=100ms,backend_roundtrip_ms,67.0,4666,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=13.80ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4082,2026-06-08T00:21:19+09:00,mixed,16,19,8,8,5,2,48,46,10.314,10.107,2,,2,,,,,,9.6,fast<=50ms,backend_roundtrip_ms,46.0,8244,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=9.60ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4083,2026-06-08T00:21:19+09:00,search-result,4,10,8,8,5,2,47,46,10.321,10.107,1,,1,,,,,,9.4,fast<=50ms,backend_roundtrip_ms,46.0,8357,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=9.40ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4084,2026-06-08T00:21:20+09:00,search-result,8,17,8,8,5,2,49,47,10.58,10.376,1,,2,,,,,,9.8,fast<=50ms,backend_roundtrip_ms,47.0,8124,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=9.80ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4085,2026-06-08T00:21:20+09:00,search-result,16,19,8,8,5,2,65,63,12.541,12.34,1,,2,,,,,,13.0,normal<=100ms,backend_roundtrip_ms,63.0,5461,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=13.00ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4086,2026-06-08T00:21:20+09:00,profanity,4,9,8,8,5,2,41,40,7.031,6.836,1,,1,,,,,36,8.2,fast<=50ms,backend_roundtrip_ms,40.0,8933,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=8.20ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4087,2026-06-08T00:21:21+09:00,profanity,8,17,8,8,5,2,60,58,10.726,10.51,1,,1,,,,,38,12.0,normal<=100ms,backend_roundtrip_ms,58.0,6469,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=12.00ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4088,2026-06-08T00:21:21+09:00,profanity,16,19,8,8,5,2,53,51,9.732,9.514,2,,2,,,,,28,10.6,normal<=100ms,backend_roundtrip_ms,51.0,7677,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=10.60ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4089,2026-06-08T00:21:21+09:00,bypass,4,10,8,8,5,1,51,49,9.648,9.375,1,,1,,,,,2,10.2,normal<=100ms,backend_roundtrip_ms,49.0,7899,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=10.20ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4090,2026-06-08T00:21:22+09:00,bypass,8,18,8,8,8,2,84,82,9.42,9.102,1,,2,,,,,2,10.5,normal<=100ms,backend_roundtrip_ms,82.0,2118,no,no,no,no,no,total_to_mask_ms,8 requested texts in row; amortized=10.50ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4091,2026-06-08T00:21:22+09:00,bypass,16,20,8,8,8,2,71,69,7.87,7.526,2,,2,,,,,2,8.88,normal<=100ms,backend_roundtrip_ms,69.0,4280,no,no,no,no,no,total_to_mask_ms,8 requested texts in row; amortized=8.88ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4092,2026-06-08T00:21:22+09:00,mixed,4,10,8,8,5,2,67,65,11.566,11.342,1,,2,,,,,,13.4,normal<=100ms,backend_roundtrip_ms,65.0,5074,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=13.40ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4093,2026-06-08T00:21:23+09:00,mixed,8,18,8,8,5,2,57,55,10.268,10.074,1,,2,,,,,,11.4,normal<=100ms,backend_roundtrip_ms,55.0,7059,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=11.40ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4094,2026-06-08T00:21:23+09:00,mixed,16,20,8,8,5,2,76,74,12.67,12.465,2,,2,,,,,,15.2,normal<=100ms,backend_roundtrip_ms,74.0,3322,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=15.20ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4095,2026-06-08T00:21:23+09:00,search-result,4,10,8,8,5,2,52,51,9.81,9.604,1,,1,,,,,,10.4,normal<=100ms,backend_roundtrip_ms,51.0,7786,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=10.40ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4096,2026-06-08T00:21:24+09:00,search-result,8,18,8,8,5,2,59,57,10.554,10.337,1,,2,,,,,,11.8,normal<=100ms,backend_roundtrip_ms,57.0,6680,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=11.80ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4097,2026-06-08T00:21:24+09:00,search-result,16,20,8,8,5,2,68,66,11.68,11.485,1,,2,,,,,,13.6,normal<=100ms,backend_roundtrip_ms,66.0,4873,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=13.60ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4098,2026-06-08T00:21:24+09:00,profanity,4,10,8,8,5,2,61,59,10.568,10.349,1,,1,,,,,2,12.2,normal<=100ms,backend_roundtrip_ms,59.0,6278,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=12.20ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4099,2026-06-08T00:21:25+09:00,profanity,8,18,8,8,8,2,74,71,8.241,7.962,1,,2,,,,,2,9.25,normal<=100ms,backend_roundtrip_ms,71.0,3658,no,no,no,no,no,total_to_mask_ms,8 requested texts in row; amortized=9.25ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4100,2026-06-08T00:21:25+09:00,profanity,16,20,8,8,8,2,79,76,8.922,8.651,2,,2,,,,,3,9.88,normal<=100ms,backend_roundtrip_ms,76.0,2745,no,no,no,no,no,total_to_mask_ms,8 requested texts in row; amortized=9.88ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4101,2026-06-08T00:21:25+09:00,bypass,4,10,8,8,5,2,75,74,12.608,12.39,1,,1,,,,,,15.0,normal<=100ms,backend_roundtrip_ms,74.0,3483,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=15.00ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4102,2026-06-08T00:21:26+09:00,bypass,8,17,8,8,5,2,65,63,11,10.752,1,,2,,,,,,13.0,normal<=100ms,backend_roundtrip_ms,63.0,5462,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=13.00ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4103,2026-06-08T00:21:26+09:00,bypass,16,19,8,8,5,2,56,54,11.138,10.898,1,,2,,,,,,11.2,normal<=100ms,backend_roundtrip_ms,54.0,7234,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=11.20ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4104,2026-06-08T00:21:26+09:00,mixed,4,9,8,8,5,2,133,132,20.971,20.791,1,,1,,,,,,26.6,noticeable<=250ms,backend_roundtrip_ms,132.0,982,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=26.60ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4105,2026-06-08T00:21:27+09:00,mixed,8,17,8,8,5,2,108,107,17.846,17.658,1,,1,,,,,,21.6,noticeable<=250ms,backend_roundtrip_ms,107.0,1177,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=21.60ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4106,2026-06-08T00:21:27+09:00,mixed,16,18,8,8,5,2,94,93,16.161,15.983,1,,1,,,,,,18.8,normal<=100ms,backend_roundtrip_ms,93.0,1510,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=18.80ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4107,2026-06-08T00:21:27+09:00,search-result,4,9,8,8,5,1,46,45,10.315,10.126,,,1,,,,,,9.2,fast<=50ms,backend_roundtrip_ms,45.0,8470,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=9.20ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4108,2026-06-08T00:21:28+09:00,search-result,8,17,8,8,5,2,64,63,12.365,12.188,1,,1,,,,,,12.8,normal<=100ms,backend_roundtrip_ms,63.0,5670,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=12.80ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4109,2026-06-08T00:21:28+09:00,search-result,16,19,8,8,5,2,50,48,10.525,10.312,2,,2,,,,,,10.0,fast<=50ms,backend_roundtrip_ms,48.0,8019,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=10.00ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4110,2026-06-08T00:21:28+09:00,profanity,4,10,8,8,5,1,54,52,11.04,10.793,1,,1,,,,,2,10.8,normal<=100ms,backend_roundtrip_ms,52.0,7551,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=10.80ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4111,2026-06-08T00:21:29+09:00,profanity,8,18,8,8,8,2,84,82,9.574,9.283,1,,2,,,,,2,10.5,normal<=100ms,backend_roundtrip_ms,82.0,2119,no,no,no,no,no,total_to_mask_ms,8 requested texts in row; amortized=10.50ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4112,2026-06-08T00:21:29+09:00,profanity,16,20,8,8,8,2,59,56,6.401,6.13,2,,2,,,,,3,7.38,normal<=100ms,backend_roundtrip_ms,56.0,6681,no,no,no,no,no,total_to_mask_ms,8 requested texts in row; amortized=7.38ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4113,2026-06-08T00:21:29+09:00,bypass,4,10,8,8,5,2,59,59,11.805,11.608,1,,1,,,,,,11.8,normal<=100ms,backend_roundtrip_ms,59.0,6682,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=11.80ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4114,2026-06-08T00:21:30+09:00,bypass,8,18,8,8,5,2,69,67,12.858,12.608,1,,2,,,,,,13.8,normal<=100ms,backend_roundtrip_ms,67.0,4667,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=13.80ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4115,2026-06-08T00:21:30+09:00,bypass,16,20,8,8,5,2,48,46,10.157,9.91,2,,2,,,,,,9.6,fast<=50ms,backend_roundtrip_ms,46.0,8245,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=9.60ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4116,2026-06-08T00:21:30+09:00,mixed,4,9,8,8,5,1,103,102,17.47,17.289,1,,1,,,,,,20.6,noticeable<=250ms,backend_roundtrip_ms,102.0,1258,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=20.60ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4117,2026-06-08T00:21:31+09:00,mixed,8,17,8,8,5,2,109,107,17.856,17.662,1,,1,,,,,,21.8,noticeable<=250ms,backend_roundtrip_ms,107.0,1157,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=21.80ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4118,2026-06-08T00:21:31+09:00,mixed,16,19,8,8,5,2,120,118,18.11,17.849,1,,1,,,,,,24.0,noticeable<=250ms,backend_roundtrip_ms,118.0,1079,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=24.00ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4119,2026-06-08T00:21:31+09:00,search-result,4,10,8,8,5,2,80,80,14.684,14.426,1,,1,,,,,,16.0,normal<=100ms,backend_roundtrip_ms,80.0,2590,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=16.00ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4120,2026-06-08T00:21:32+09:00,search-result,8,18,8,8,5,2,59,58,11.963,11.734,1,,1,,,,,,11.8,normal<=100ms,backend_roundtrip_ms,58.0,6683,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=11.80ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4121,2026-06-08T00:21:32+09:00,search-result,16,19,8,8,5,2,62,60,12.34,12.128,2,,2,,,,,,12.4,normal<=100ms,backend_roundtrip_ms,60.0,6078,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=12.40ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4122,2026-06-08T00:21:32+09:00,profanity,4,10,8,8,5,1,51,50,10.946,10.628,,,1,,,,,1,10.2,normal<=100ms,backend_roundtrip_ms,50.0,7900,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=10.20ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4123,2026-06-08T00:21:33+09:00,profanity,8,18,8,8,8,2,100,99,11.647,11.273,1,,1,,,,,1,12.5,normal<=100ms,backend_roundtrip_ms,99.0,1312,no,no,no,no,no,total_to_mask_ms,8 requested texts in row; amortized=12.50ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4124,2026-06-08T00:21:33+09:00,profanity,16,20,8,8,8,2,53,51,5.927,5.725,1,,1,,,,,2,6.62,normal<=100ms,backend_roundtrip_ms,51.0,7678,no,no,no,no,no,total_to_mask_ms,8 requested texts in row; amortized=6.62ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4125,2026-06-08T00:21:33+09:00,bypass,4,10,8,8,5,2,295,294,41.374,41.111,1,,1,,,,,,59.0,slow<=500ms,backend_roundtrip_ms,294.0,58,no,no,no,yes,no,total_to_mask_ms,5 requested texts in row; amortized=59.00ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4126,2026-06-08T00:21:34+09:00,bypass,8,17,8,8,5,2,202,201,29.867,29.609,1,,1,,,,,,40.4,noticeable<=250ms,backend_roundtrip_ms,201.0,518,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=40.40ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4127,2026-06-08T00:21:34+09:00,bypass,16,19,8,8,5,2,203,202,30.02,29.742,1,,1,,,,,,40.6,noticeable<=250ms,backend_roundtrip_ms,202.0,501,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=40.60ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4128,2026-06-08T00:21:35+09:00,mixed,4,9,8,8,5,2,28,27,8.167,7.962,,,1,,,,,,5.6,fast<=50ms,backend_roundtrip_ms,27.0,9484,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=5.60ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4129,2026-06-08T00:21:35+09:00,mixed,8,17,8,8,5,2,59,58,12.047,11.833,1,,1,,,,,,11.8,normal<=100ms,backend_roundtrip_ms,58.0,6684,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=11.80ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4130,2026-06-08T00:21:35+09:00,mixed,16,20,8,8,5,2,79,76,14.266,14.014,2,,2,,,,,,15.8,normal<=100ms,backend_roundtrip_ms,76.0,2746,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=15.80ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4131,2026-06-08T00:21:36+09:00,search-result,4,10,8,8,5,2,55,54,11.521,11.293,1,,1,,,,,,11.0,normal<=100ms,backend_roundtrip_ms,54.0,7387,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=11.00ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4132,2026-06-08T00:21:36+09:00,search-result,8,18,8,8,5,2,54,53,11.407,11.186,1,,1,,,,,,10.8,normal<=100ms,backend_roundtrip_ms,53.0,7552,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=10.80ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4133,2026-06-08T00:21:36+09:00,search-result,16,20,8,8,5,2,65,63,10.634,10.463,1,,2,,,,,,13.0,normal<=100ms,backend_roundtrip_ms,63.0,5463,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=13.00ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4134,2026-06-08T00:21:37+09:00,profanity,4,10,8,8,5,1,42,41,9.001,8.817,1,,1,,,,,1,8.4,fast<=50ms,backend_roundtrip_ms,41.0,8852,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=8.40ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4135,2026-06-08T00:21:37+09:00,profanity,8,18,8,8,6,2,72,70,11.395,11.169,1,,2,,,,,2,12.0,normal<=100ms,backend_roundtrip_ms,70.0,4054,no,no,no,no,no,total_to_mask_ms,6 requested texts in row; amortized=12.00ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4136,2026-06-08T00:21:37+09:00,profanity,16,20,8,8,5,1,34,32,7.817,7.619,1,,2,,,,,2,6.8,fast<=50ms,backend_roundtrip_ms,32.0,9286,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=6.80ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4137,2026-06-08T00:21:38+09:00,bypass,4,10,8,8,5,2,312,311,42.587,42.341,1,,1,,,,,,62.4,slow<=500ms,backend_roundtrip_ms,311.0,40,no,no,no,yes,no,total_to_mask_ms,5 requested texts in row; amortized=62.40ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4138,2026-06-08T00:21:38+09:00,bypass,8,18,8,8,5,2,201,200,28.802,28.598,1,,1,,,,,,40.2,noticeable<=250ms,backend_roundtrip_ms,200.0,534,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=40.20ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4139,2026-06-08T00:21:39+09:00,bypass,16,20,8,8,5,2,264,263,36.477,36.265,1,,1,,,,,,52.8,slow<=500ms,backend_roundtrip_ms,263.0,116,no,no,no,yes,no,total_to_mask_ms,5 requested texts in row; amortized=52.80ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4140,2026-06-08T00:21:39+09:00,mixed,4,10,8,8,5,2,95,94,15.369,15.16,1,,1,,,,,,19.0,normal<=100ms,backend_roundtrip_ms,94.0,1462,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=19.00ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4141,2026-06-08T00:21:39+09:00,mixed,8,18,8,8,5,2,52,51,10.231,10.087,1,,1,,,,,,10.4,normal<=100ms,backend_roundtrip_ms,51.0,7787,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=10.40ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4142,2026-06-08T00:21:40+09:00,mixed,16,19,8,8,5,2,64,63,11.668,11.499,1,,1,,,,,,12.8,normal<=100ms,backend_roundtrip_ms,63.0,5671,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=12.80ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4143,2026-06-08T00:21:40+09:00,search-result,4,10,8,8,5,2,59,58,10.958,10.753,,,1,,,,,,11.8,normal<=100ms,backend_roundtrip_ms,58.0,6685,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=11.80ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4144,2026-06-08T00:21:40+09:00,search-result,8,17,8,8,5,2,67,66,12.048,11.886,1,,1,,,,,,13.4,normal<=100ms,backend_roundtrip_ms,66.0,5075,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=13.40ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4145,2026-06-08T00:21:41+09:00,search-result,16,19,8,8,5,2,42,41,8.998,8.859,1,,1,,,,,,8.4,fast<=50ms,backend_roundtrip_ms,41.0,8853,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=8.40ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4146,2026-06-08T00:21:41+09:00,profanity,4,9,8,8,5,2,41,40,8.758,8.614,,,1,,,,,38,8.2,fast<=50ms,backend_roundtrip_ms,40.0,8934,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=8.20ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4147,2026-06-08T00:21:41+09:00,profanity,8,17,8,8,5,2,102,100,16.653,16.417,1,,1,,,,,56,20.4,noticeable<=250ms,backend_roundtrip_ms,100.0,1279,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=20.40ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4148,2026-06-08T00:21:42+09:00,profanity,16,19,8,8,5,2,55,53,12.384,12.202,1,,1,,,,,24,11.0,normal<=100ms,backend_roundtrip_ms,53.0,7388,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=11.00ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4149,2026-06-08T00:21:42+09:00,bypass,4,9,8,8,5,1,186,185,29.302,29.151,1,,1,,,,,,37.2,noticeable<=250ms,backend_roundtrip_ms,185.0,746,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=37.20ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4150,2026-06-08T00:21:43+09:00,bypass,8,18,8,8,5,2,219,218,32.972,32.766,1,,1,,,,,,43.8,noticeable<=250ms,backend_roundtrip_ms,218.0,341,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=43.80ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4151,2026-06-08T00:21:43+09:00,bypass,16,20,8,8,5,2,213,212,32.474,32.289,1,,1,,,,,,42.6,noticeable<=250ms,backend_roundtrip_ms,212.0,388,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=42.60ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4152,2026-06-08T00:21:43+09:00,mixed,4,10,8,8,5,2,62,61,13.634,13.481,,,1,,,,,,12.4,normal<=100ms,backend_roundtrip_ms,61.0,6079,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=12.40ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4153,2026-06-08T00:21:44+09:00,mixed,8,18,8,8,5,2,58,55,12.738,12.546,2,,3,,,,,,11.6,normal<=100ms,backend_roundtrip_ms,55.0,6873,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=11.60ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4154,2026-06-08T00:21:44+09:00,mixed,16,20,8,8,5,2,88,87,16.689,16.498,1,,2,,,,,,17.6,normal<=100ms,backend_roundtrip_ms,87.0,1796,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=17.60ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4155,2026-06-08T00:21:44+09:00,search-result,4,10,8,8,5,2,75,74,15.068,14.892,,,1,,,,,,15.0,normal<=100ms,backend_roundtrip_ms,74.0,3484,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=15.00ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4156,2026-06-08T00:21:45+09:00,search-result,8,18,8,8,5,2,62,61,13.442,13.246,1,,1,,,,,,12.4,normal<=100ms,backend_roundtrip_ms,61.0,6080,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=12.40ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4157,2026-06-08T00:21:45+09:00,search-result,16,20,8,8,5,2,74,73,15.124,14.956,1,,1,,,,,,14.8,normal<=100ms,backend_roundtrip_ms,73.0,3659,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=14.80ms/text,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,4158,2026-06-08T00:21:45+09:00,profanity,4,10,8,8,5,2,83,82,15.869,15.637,1,,1,,,,,1,16.6,normal<=100ms,backend_roundtrip_ms,82.0,2208,no,no,no,no,no,total_to_mask_ms,5 requested texts in row; amortized=16.60ms/text,real Chrome unpacked extension content-script pipeline
